chemin, class, classes_LOC, classe_CLOL, classe_DC, WMC, classe_BC
src\main\java\module-info.java, module-info, 43, 3, 0.06976744186046512, 1.0, 0.06976744186046512
src\main\java\org\jfree\chart\ChartColor.java, ChartColor, 149, 146, 0.9798657718120806, 3.0, 0.32662192393736017
src\main\java\org\jfree\chart\ChartElement.java, ChartElement, 48, 39, 0.8125, 1.0, 0.8125
src\main\java\org\jfree\chart\ChartElementVisitor.java, ChartElementVisitor, 47, 38, 0.8085106382978723, 1.0, 0.8085106382978723
src\main\java\org\jfree\chart\ChartFactory.java, ChartFactory, 1870, 875, 0.4679144385026738, 77.0, 0.006076810889645114
src\main\java\org\jfree\chart\ChartHints.java, ChartHints, 93, 63, 0.6774193548387096, 4.0, 0.1693548387096774
src\main\java\org\jfree\chart\ChartRenderingInfo.java, ChartRenderingInfo, 231, 138, 0.5974025974025974, 21.0, 0.02844774273345702
src\main\java\org\jfree\chart\ChartTheme.java, ChartTheme, 51, 42, 0.8235294117647058, 1.0, 0.8235294117647058
src\main\java\org\jfree\chart\ChartTransferable.java, ChartTransferable, 231, 138, 0.5974025974025974, 10.0, 0.05974025974025974
src\main\java\org\jfree\chart\ChartUtils.java, ChartUtils, 630, 380, 0.6031746031746031, 9.0, 0.06701940035273368
src\main\java\org\jfree\chart\Drawable.java, Drawable, 43, 32, 0.7441860465116279, 1.0, 0.7441860465116279
src\main\java\org\jfree\chart\JFreeChart.java, JFreeChart, 1504, 774, 0.5146276595744681, 136.0, 0.003784026908635795
src\main\java\org\jfree\chart\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\StandardChartTheme.java, StandardChartTheme, 1644, 768, 0.46715328467153283, 200.0, 0.002335766423357664
src\main\java\org\jfree\chart\annotations\AbstractAnnotation.java, AbstractAnnotation, 198, 128, 0.6464646464646465, 15.0, 0.0430976430976431
src\main\java\org\jfree\chart\annotations\AbstractXYAnnotation.java, AbstractXYAnnotation, 186, 110, 0.5913978494623656, 16.0, 0.03696236559139785
src\main\java\org\jfree\chart\annotations\Annotation.java, Annotation, 57, 45, 0.7894736842105263, 1.0, 0.7894736842105263
src\main\java\org\jfree\chart\annotations\CategoryAnnotation.java, CategoryAnnotation, 60, 45, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java, CategoryLineAnnotation, 390, 208, 0.5333333333333333, 27.0, 0.019753086419753086
src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java, CategoryPointerAnnotation, 480, 278, 0.5791666666666667, 33.0, 0.017550505050505052
src\main\java\org\jfree\chart\annotations\CategoryTextAnnotation.java, CategoryTextAnnotation, 246, 130, 0.5284552845528455, 18.0, 0.02935862691960253
src\main\java\org\jfree\chart\annotations\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\annotations\TextAnnotation.java, TextAnnotation, 314, 209, 0.6656050955414012, 25.0, 0.026624203821656048
src\main\java\org\jfree\chart\annotations\XYAnnotation.java, XYAnnotation, 64, 48, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\annotations\XYAnnotationBoundsInfo.java, XYAnnotationBoundsInfo, 64, 52, 0.8125, 1.0, 0.8125
src\main\java\org\jfree\chart\annotations\XYBoxAnnotation.java, XYBoxAnnotation, 342, 185, 0.5409356725146199, 27.0, 0.020034654537578515
src\main\java\org\jfree\chart\annotations\XYDataImageAnnotation.java, XYDataImageAnnotation, 335, 174, 0.5194029850746269, 25.0, 0.020776119402985075
src\main\java\org\jfree\chart\annotations\XYDrawableAnnotation.java, XYDrawableAnnotation, 270, 144, 0.5333333333333333, 19.0, 0.028070175438596492
src\main\java\org\jfree\chart\annotations\XYImageAnnotation.java, XYImageAnnotation, 272, 145, 0.5330882352941176, 20.0, 0.02665441176470588
src\main\java\org\jfree\chart\annotations\XYLineAnnotation.java, XYLineAnnotation, 331, 167, 0.5045317220543807, 25.0, 0.020181268882175227
src\main\java\org\jfree\chart\annotations\XYPointerAnnotation.java, XYPointerAnnotation, 494, 273, 0.5526315789473685, 36.0, 0.015350877192982457
src\main\java\org\jfree\chart\annotations\XYPolygonAnnotation.java, XYPolygonAnnotation, 321, 160, 0.4984423676012461, 26.0, 0.01917086029235562
src\main\java\org\jfree\chart\annotations\XYShapeAnnotation.java, XYShapeAnnotation, 272, 130, 0.47794117647058826, 19.0, 0.02515479876160991
src\main\java\org\jfree\chart\annotations\XYTextAnnotation.java, XYTextAnnotation, 583, 339, 0.58147512864494, 48.0, 0.012114065180102917
src\main\java\org\jfree\chart\annotations\XYTitleAnnotation.java, XYTitleAnnotation, 359, 163, 0.45403899721448465, 35.0, 0.012972542777556705
src\main\java\org\jfree\chart\api\HorizontalAlignment.java, HorizontalAlignment, 48, 37, 0.7708333333333334, 1.0, 0.7708333333333334
src\main\java\org\jfree\chart\api\Layer.java, Layer, 37, 27, 0.7297297297297297, 1.0, 0.7297297297297297
src\main\java\org\jfree\chart\api\LengthAdjustmentType.java, LengthAdjustmentType, 47, 36, 0.7659574468085106, 1.0, 0.7659574468085106
src\main\java\org\jfree\chart\api\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\api\PublicCloneable.java, PublicCloneable, 53, 43, 0.8113207547169812, 1.0, 0.8113207547169812
src\main\java\org\jfree\chart\api\RectangleAlignment.java, RectangleAlignment, 128, 79, 0.6171875, 3.0, 0.20572916666666666
src\main\java\org\jfree\chart\api\RectangleAnchor.java, RectangleAnchor, 152, 79, 0.5197368421052632, 4.0, 0.1299342105263158
src\main\java\org\jfree\chart\api\RectangleEdge.java, RectangleEdge, 107, 72, 0.6728971962616822, 7.0, 0.09612817089452604
src\main\java\org\jfree\chart\api\RectangleInsets.java, RectangleInsets, 483, 251, 0.5196687370600414, 48.0, 0.010826432022084194
src\main\java\org\jfree\chart\api\Rotation.java, Rotation, 67, 56, 0.835820895522388, 3.0, 0.27860696517412936
src\main\java\org\jfree\chart\api\SortOrder.java, SortOrder, 44, 34, 0.7727272727272727, 1.0, 0.7727272727272727
src\main\java\org\jfree\chart\api\TableOrder.java, TableOrder, 44, 34, 0.7727272727272727, 1.0, 0.7727272727272727
src\main\java\org\jfree\chart\api\UnitType.java, UnitType, 44, 34, 0.7727272727272727, 1.0, 0.7727272727272727
src\main\java\org\jfree\chart\api\VerticalAlignment.java, VerticalAlignment, 48, 37, 0.7708333333333334, 1.0, 0.7708333333333334
src\main\java\org\jfree\chart\api\XYCoordinateType.java, XYCoordinateType, 53, 45, 0.8490566037735849, 1.0, 0.8490566037735849
src\main\java\org\jfree\chart\axis\Axis.java, Axis, 1536, 846, 0.55078125, 158.0, 0.0034859572784810126
src\main\java\org\jfree\chart\axis\AxisCollection.java, AxisCollection, 127, 85, 0.6692913385826772, 7.0, 0.09561304836895389
src\main\java\org\jfree\chart\axis\AxisLabelLocation.java, AxisLabelLocation, 47, 36, 0.7659574468085106, 1.0, 0.7659574468085106
src\main\java\org\jfree\chart\axis\AxisLocation.java, AxisLocation, 81, 62, 0.7654320987654321, 4.0, 0.19135802469135801
src\main\java\org\jfree\chart\axis\AxisSpace.java, AxisSpace, 342, 163, 0.4766081871345029, 44.0, 0.010832004253056885
src\main\java\org\jfree\chart\axis\AxisState.java, AxisState, 175, 113, 0.6457142857142857, 15.0, 0.04304761904761904
src\main\java\org\jfree\chart\axis\CategoryAnchor.java, CategoryAnchor, 48, 37, 0.7708333333333334, 1.0, 0.7708333333333334
src\main\java\org\jfree\chart\axis\CategoryAxis.java, CategoryAxis, 1296, 596, 0.45987654320987653, 108.0, 0.00425811614083219
src\main\java\org\jfree\chart\axis\CategoryLabelPosition.java, CategoryLabelPosition, 229, 143, 0.6244541484716157, 18.0, 0.03469189713731199
src\main\java\org\jfree\chart\axis\CategoryLabelPositions.java, CategoryLabelPositions, 366, 175, 0.4781420765027322, 15.0, 0.03187613843351548
src\main\java\org\jfree\chart\axis\CategoryLabelWidthType.java, CategoryLabelWidthType, 45, 35, 0.7777777777777778, 1.0, 0.7777777777777778
src\main\java\org\jfree\chart\axis\CategoryTick.java, CategoryTick, 132, 81, 0.6136363636363636, 11.0, 0.05578512396694215
src\main\java\org\jfree\chart\axis\CompassFormat.java, CompassFormat, 140, 90, 0.6428571428571429, 8.0, 0.08035714285714286
src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java, CyclicNumberAxis, 1048, 433, 0.4131679389312977, 94.0, 0.004395403605652103
src\main\java\org\jfree\chart\axis\DateAxis.java, DateAxis, 1670, 631, 0.3778443113772455, 141.0, 0.0026797468892003225
src\main\java\org\jfree\chart\axis\DateTick.java, DateTick, 120, 76, 0.6333333333333333, 7.0, 0.09047619047619047
src\main\java\org\jfree\chart\axis\DateTickMarkPosition.java, DateTickMarkPosition, 53, 42, 0.7924528301886793, 1.0, 0.7924528301886793
src\main\java\org\jfree\chart\axis\DateTickUnit.java, DateTickUnit, 317, 185, 0.583596214511041, 31.0, 0.01882568433906584
src\main\java\org\jfree\chart\axis\DateTickUnitType.java, DateTickUnitType, 74, 75, 1.0135135135135136, 3.0, 0.3378378378378379
src\main\java\org\jfree\chart\axis\ExtendedCategoryAxis.java, ExtendedCategoryAxis, 230, 131, 0.5695652173913044, 19.0, 0.029977116704805493
src\main\java\org\jfree\chart\axis\LogarithmicAxis.java, LogarithmicAxis, 951, 479, 0.5036803364879074, 97.0, 0.005192580788535128
src\main\java\org\jfree\chart\axis\LogAxis.java, LogAxis, 965, 413, 0.42797927461139895, 86.0, 0.004976503193155801
src\main\java\org\jfree\chart\axis\LogTick.java, LogTick, 72, 56, 0.7777777777777778, 2.0, 0.3888888888888889
src\main\java\org\jfree\chart\axis\MarkerAxisBand.java, MarkerAxisBand, 242, 128, 0.5289256198347108, 16.0, 0.03305785123966942
src\main\java\org\jfree\chart\axis\ModuloAxis.java, ModuloAxis, 398, 182, 0.457286432160804, 36.0, 0.012702400893355666
src\main\java\org\jfree\chart\axis\MonthDateFormat.java, MonthDateFormat, 230, 136, 0.591304347826087, 17.0, 0.034782608695652174
src\main\java\org\jfree\chart\axis\NumberAxis.java, NumberAxis, 1024, 450, 0.439453125, 102.0, 0.004308363970588236
src\main\java\org\jfree\chart\axis\NumberTick.java, NumberTick, 84, 63, 0.75, 2.0, 0.375
src\main\java\org\jfree\chart\axis\NumberTickUnit.java, NumberTickUnit, 139, 85, 0.6115107913669064, 11.0, 0.05559189012426422
src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java, NumberTickUnitSource, 214, 55, 0.2570093457943925, 40.0, 0.006425233644859812
src\main\java\org\jfree\chart\axis\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\axis\PeriodAxis.java, PeriodAxis, 1098, 448, 0.4080145719489982, 102.0, 0.004000142862245081
src\main\java\org\jfree\chart\axis\PeriodAxisLabelInfo.java, PeriodAxisLabelInfo, 320, 201, 0.628125, 25.0, 0.025125
src\main\java\org\jfree\chart\axis\QuarterDateFormat.java, QuarterDateFormat, 177, 108, 0.6101694915254238, 14.0, 0.04358353510895884
src\main\java\org\jfree\chart\axis\StandardTickUnitSource.java, StandardTickUnitSource, 119, 78, 0.6554621848739496, 8.0, 0.0819327731092437
src\main\java\org\jfree\chart\axis\SubCategoryAxis.java, SubCategoryAxis, 397, 172, 0.4332493702770781, 37.0, 0.01170944243992103
src\main\java\org\jfree\chart\axis\SymbolAxis.java, SymbolAxis, 681, 273, 0.4008810572687225, 59.0, 0.006794594190995296
src\main\java\org\jfree\chart\axis\Tick.java, Tick, 157, 102, 0.6496815286624203, 14.0, 0.04640582347588717
src\main\java\org\jfree\chart\axis\TickType.java, TickType, 45, 35, 0.7777777777777778, 1.0, 0.7777777777777778
src\main\java\org\jfree\chart\axis\TickUnit.java, TickUnit, 167, 104, 0.6227544910179641, 16.0, 0.038922155688622756
src\main\java\org\jfree\chart\axis\TickUnits.java, TickUnits, 195, 124, 0.6358974358974359, 15.0, 0.04239316239316239
src\main\java\org\jfree\chart\axis\TickUnitSource.java, TickUnitSource, 74, 63, 0.8513513513513513, 1.0, 0.8513513513513513
src\main\java\org\jfree\chart\axis\Timeline.java, Timeline, 133, 117, 0.8796992481203008, 1.0, 0.8796992481203008
src\main\java\org\jfree\chart\axis\ValueAxis.java, ValueAxis, 1523, 808, 0.5305318450426789, 152.0, 0.003490341085807098
src\main\java\org\jfree\chart\axis\ValueTick.java, ValueTick, 123, 79, 0.6422764227642277, 8.0, 0.08028455284552846
src\main\java\org\jfree\chart\block\AbstractBlock.java, AbstractBlock, 585, 336, 0.5743589743589743, 52.0, 0.011045364891518738
src\main\java\org\jfree\chart\block\Arrangement.java, Arrangement, 68, 56, 0.8235294117647058, 1.0, 0.8235294117647058
src\main\java\org\jfree\chart\block\Block.java, Block, 101, 83, 0.8217821782178217, 1.0, 0.8217821782178217
src\main\java\org\jfree\chart\block\BlockBorder.java, BlockBorder, 214, 121, 0.5654205607476636, 18.0, 0.0314122533748702
src\main\java\org\jfree\chart\block\BlockContainer.java, BlockContainer, 254, 132, 0.5196850393700787, 27.0, 0.019247594050743656
src\main\java\org\jfree\chart\block\BlockFrame.java, BlockFrame, 60, 46, 0.7666666666666667, 1.0, 0.7666666666666667
src\main\java\org\jfree\chart\block\BlockParams.java, BlockParams, 125, 90, 0.72, 8.0, 0.09
src\main\java\org\jfree\chart\block\BlockResult.java, BlockResult, 72, 55, 0.7638888888888888, 4.0, 0.1909722222222222
src\main\java\org\jfree\chart\block\BorderArrangement.java, BorderArrangement, 511, 143, 0.27984344422700586, 67.0, 0.00417676782428367
src\main\java\org\jfree\chart\block\CenterArrangement.java, CenterArrangement, 300, 159, 0.53, 24.0, 0.022083333333333333
src\main\java\org\jfree\chart\block\ColorBlock.java, ColorBlock, 175, 104, 0.5942857142857143, 12.0, 0.049523809523809526
src\main\java\org\jfree\chart\block\ColumnArrangement.java, ColumnArrangement, 356, 160, 0.449438202247191, 37.0, 0.012146978439113271
src\main\java\org\jfree\chart\block\EmptyBlock.java, EmptyBlock, 111, 76, 0.6846846846846847, 6.0, 0.11411411411411411
src\main\java\org\jfree\chart\block\EntityBlockParams.java, EntityBlockParams, 54, 45, 0.8333333333333334, 1.0, 0.8333333333333334
src\main\java\org\jfree\chart\block\EntityBlockResult.java, EntityBlockResult, 53, 43, 0.8113207547169812, 1.0, 0.8113207547169812
src\main\java\org\jfree\chart\block\FlowArrangement.java, FlowArrangement, 411, 188, 0.45742092457420924, 38.0, 0.012037392751952874
src\main\java\org\jfree\chart\block\GridArrangement.java, GridArrangement, 408, 170, 0.4166666666666667, 43.0, 0.009689922480620155
src\main\java\org\jfree\chart\block\LabelBlock.java, LabelBlock, 383, 220, 0.5744125326370757, 36.0, 0.015955903684363212
src\main\java\org\jfree\chart\block\LengthConstraintType.java, LengthConstraintType, 52, 41, 0.7884615384615384, 1.0, 0.7884615384615384
src\main\java\org\jfree\chart\block\LineBorder.java, LineBorder, 214, 103, 0.48130841121495327, 19.0, 0.025332021642892277
src\main\java\org\jfree\chart\block\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\block\RectangleConstraint.java, RectangleConstraint, 320, 183, 0.571875, 33.0, 0.017329545454545455
src\main\java\org\jfree\chart\block\Size2D.java, Size2D, 149, 94, 0.6308724832214765, 15.0, 0.04205816554809843
src\main\java\org\jfree\chart\date\MonthConstants.java, MonthConstants, 65, 45, 0.6923076923076923, 1.0, 0.6923076923076923
src\main\java\org\jfree\chart\date\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\date\SerialDate.java, SerialDate, 856, 570, 0.6658878504672897, 62.0, 0.010740126620440157
src\main\java\org\jfree\chart\date\SpreadsheetDate.java, SpreadsheetDate, 405, 229, 0.5654320987654321, 35.0, 0.01615520282186949
src\main\java\org\jfree\chart\encoders\EncoderUtil.java, EncoderUtil, 178, 120, 0.6741573033707865, 1.0, 0.6741573033707865
src\main\java\org\jfree\chart\encoders\ImageEncoder.java, ImageEncoder, 95, 77, 0.8105263157894737, 1.0, 0.8105263157894737
src\main\java\org\jfree\chart\encoders\ImageEncoderFactory.java, ImageEncoderFactory, 143, 93, 0.6503496503496503, 7.0, 0.0929070929070929
src\main\java\org\jfree\chart\encoders\ImageFormat.java, ImageFormat, 52, 41, 0.7884615384615384, 1.0, 0.7884615384615384
src\main\java\org\jfree\chart\encoders\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\encoders\SunJPEGEncoderAdapter.java, SunJPEGEncoderAdapter, 156, 95, 0.6089743589743589, 8.0, 0.07612179487179487
src\main\java\org\jfree\chart\encoders\SunPNGEncoderAdapter.java, SunPNGEncoderAdapter, 117, 76, 0.6495726495726496, 6.0, 0.10826210826210826
src\main\java\org\jfree\chart\entity\AxisEntity.java, AxisEntity, 191, 112, 0.5863874345549738, 15.0, 0.03909249563699825
src\main\java\org\jfree\chart\entity\CategoryItemEntity.java, CategoryItemEntity, 175, 117, 0.6685714285714286, 14.0, 0.04775510204081633
src\main\java\org\jfree\chart\entity\CategoryLabelEntity.java, CategoryLabelEntity, 117, 70, 0.5982905982905983, 8.0, 0.07478632478632478
src\main\java\org\jfree\chart\entity\ChartEntity.java, ChartEntity, 371, 197, 0.5309973045822103, 34.0, 0.015617567781829714
src\main\java\org\jfree\chart\entity\EntityCollection.java, EntityCollection, 95, 77, 0.8105263157894737, 1.0, 0.8105263157894737
src\main\java\org\jfree\chart\entity\FlowEntity.java, FlowEntity, 104, 61, 0.5865384615384616, 8.0, 0.0733173076923077
src\main\java\org\jfree\chart\entity\JFreeChartEntity.java, JFreeChartEntity, 190, 111, 0.5842105263157895, 15.0, 0.03894736842105263
src\main\java\org\jfree\chart\entity\LegendItemEntity.java, LegendItemEntity, 154, 105, 0.6818181818181818, 14.0, 0.0487012987012987
src\main\java\org\jfree\chart\entity\NodeEntity.java, NodeEntity, 88, 60, 0.6818181818181818, 5.0, 0.13636363636363635
src\main\java\org\jfree\chart\entity\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\entity\PieSectionEntity.java, PieSectionEntity, 211, 140, 0.6635071090047393, 18.0, 0.03686150605581885
src\main\java\org\jfree\chart\entity\PlotEntity.java, PlotEntity, 190, 111, 0.5842105263157895, 15.0, 0.03894736842105263
src\main\java\org\jfree\chart\entity\StandardEntityCollection.java, StandardEntityCollection, 190, 105, 0.5526315789473685, 18.0, 0.030701754385964914
src\main\java\org\jfree\chart\entity\TickLabelEntity.java, TickLabelEntity, 57, 45, 0.7894736842105263, 2.0, 0.39473684210526316
src\main\java\org\jfree\chart\entity\TitleEntity.java, TitleEntity, 190, 111, 0.5842105263157895, 15.0, 0.03894736842105263
src\main\java\org\jfree\chart\entity\XYAnnotationEntity.java, XYAnnotationEntity, 101, 67, 0.6633663366336634, 8.0, 0.08292079207920793
src\main\java\org\jfree\chart\entity\XYItemEntity.java, XYItemEntity, 153, 104, 0.6797385620915033, 13.0, 0.05228758169934641
src\main\java\org\jfree\chart\event\AnnotationChangeEvent.java, AnnotationChangeEvent, 66, 50, 0.7575757575757576, 3.0, 0.25252525252525254
src\main\java\org\jfree\chart\event\AnnotationChangeListener.java, AnnotationChangeListener, 50, 39, 0.78, 1.0, 0.78
src\main\java\org\jfree\chart\event\AxisChangeEvent.java, AxisChangeEvent, 62, 49, 0.7903225806451613, 3.0, 0.26344086021505375
src\main\java\org\jfree\chart\event\AxisChangeListener.java, AxisChangeListener, 55, 45, 0.8181818181818182, 1.0, 0.8181818181818182
src\main\java\org\jfree\chart\event\ChartChangeEvent.java, ChartChangeEvent, 115, 82, 0.7130434782608696, 7.0, 0.10186335403726708
src\main\java\org\jfree\chart\event\ChartChangeEventType.java, ChartChangeEventType, 47, 36, 0.7659574468085106, 1.0, 0.7659574468085106
src\main\java\org\jfree\chart\event\ChartChangeListener.java, ChartChangeListener, 52, 42, 0.8076923076923077, 1.0, 0.8076923076923077
src\main\java\org\jfree\chart\event\ChartProgressEvent.java, ChartProgressEvent, 115, 84, 0.7304347826086957, 7.0, 0.10434782608695652
src\main\java\org\jfree\chart\event\ChartProgressEventType.java, ChartProgressEventType, 45, 35, 0.7777777777777778, 1.0, 0.7777777777777778
src\main\java\org\jfree\chart\event\ChartProgressListener.java, ChartProgressListener, 49, 39, 0.7959183673469388, 1.0, 0.7959183673469388
src\main\java\org\jfree\chart\event\MarkerChangeEvent.java, MarkerChangeEvent, 63, 50, 0.7936507936507936, 3.0, 0.26455026455026454
src\main\java\org\jfree\chart\event\MarkerChangeListener.java, MarkerChangeListener, 50, 39, 0.78, 1.0, 0.78
src\main\java\org\jfree\chart\event\package-info.java, package-info, 6, 5, 0.8333333333333334, 1.0, 0.8333333333333334
src\main\java\org\jfree\chart\event\PlotChangeEvent.java, PlotChangeEvent, 64, 50, 0.78125, 3.0, 0.2604166666666667
src\main\java\org\jfree\chart\event\PlotChangeListener.java, PlotChangeListener, 50, 40, 0.8, 1.0, 0.8
src\main\java\org\jfree\chart\event\RendererChangeEvent.java, RendererChangeEvent, 87, 66, 0.7586206896551724, 5.0, 0.15172413793103448
src\main\java\org\jfree\chart\event\RendererChangeListener.java, RendererChangeListener, 49, 39, 0.7959183673469388, 1.0, 0.7959183673469388
src\main\java\org\jfree\chart\event\TitleChangeEvent.java, TitleChangeEvent, 61, 47, 0.7704918032786885, 3.0, 0.2568306010928962
src\main\java\org\jfree\chart\event\TitleChangeListener.java, TitleChangeListener, 50, 40, 0.8, 1.0, 0.8
src\main\java\org\jfree\chart\imagemap\DynamicDriveToolTipTagFragmentGenerator.java, DynamicDriveToolTipTagFragmentGenerator, 86, 62, 0.7209302325581395, 4.0, 0.18023255813953487
src\main\java\org\jfree\chart\imagemap\ImageMapUtils.java, ImageMapUtils, 239, 105, 0.4393305439330544, 20.0, 0.021966527196652718
src\main\java\org\jfree\chart\imagemap\OverLIBToolTipTagFragmentGenerator.java, OverLIBToolTipTagFragmentGenerator, 69, 50, 0.7246376811594203, 3.0, 0.24154589371980675
src\main\java\org\jfree\chart\imagemap\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\imagemap\StandardToolTipTagFragmentGenerator.java, StandardToolTipTagFragmentGenerator, 65, 48, 0.7384615384615385, 3.0, 0.24615384615384617
src\main\java\org\jfree\chart\imagemap\StandardURLTagFragmentGenerator.java, StandardURLTagFragmentGenerator, 66, 50, 0.7575757575757576, 3.0, 0.25252525252525254
src\main\java\org\jfree\chart\imagemap\ToolTipTagFragmentGenerator.java, ToolTipTagFragmentGenerator, 61, 52, 0.8524590163934426, 1.0, 0.8524590163934426
src\main\java\org\jfree\chart\imagemap\URLTagFragmentGenerator.java, URLTagFragmentGenerator, 62, 49, 0.7903225806451613, 1.0, 0.7903225806451613
src\main\java\org\jfree\chart\internal\Args.java, Args, 114, 75, 0.6578947368421053, 10.0, 0.06578947368421054
src\main\java\org\jfree\chart\internal\ArrayUtils.java, ArrayUtils, 188, 77, 0.4095744680851064, 31.0, 0.013212079615648593
src\main\java\org\jfree\chart\internal\CloneUtils.java, CloneUtils, 174, 80, 0.45977011494252873, 14.0, 0.03284072249589491
src\main\java\org\jfree\chart\internal\HashUtils.java, HashUtils, 192, 122, 0.6354166666666666, 15.0, 0.042361111111111106
src\main\java\org\jfree\chart\internal\LineUtils.java, LineUtils, 151, 63, 0.41721854304635764, 15.0, 0.027814569536423844
src\main\java\org\jfree\chart\internal\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\internal\PaintUtils.java, PaintUtils, 201, 79, 0.39303482587064675, 21.0, 0.018715944089078417
src\main\java\org\jfree\chart\internal\SerialUtils.java, SerialUtils, 634, 216, 0.34069400630914826, 56.0, 0.00608382154123479
src\main\java\org\jfree\chart\internal\ShapeUtils.java, ShapeUtils, 489, 225, 0.4601226993865031, 43.0, 0.010700527892709373
src\main\java\org\jfree\chart\labels\AbstractCategoryItemLabelGenerator.java, AbstractCategoryItemLabelGenerator, 286, 152, 0.5314685314685315, 20.0, 0.026573426573426574
src\main\java\org\jfree\chart\labels\AbstractPieItemLabelGenerator.java, AbstractPieItemLabelGenerator, 213, 117, 0.5492957746478874, 20.0, 0.027464788732394368
src\main\java\org\jfree\chart\labels\AbstractXYItemLabelGenerator.java, AbstractXYItemLabelGenerator, 315, 176, 0.5587301587301587, 27.0, 0.02069370958259847
src\main\java\org\jfree\chart\labels\BoxAndWhiskerToolTipGenerator.java, BoxAndWhiskerToolTipGenerator, 133, 83, 0.6240601503759399, 6.0, 0.10401002506265665
src\main\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGenerator.java, BoxAndWhiskerXYToolTipGenerator, 142, 87, 0.6126760563380281, 7.0, 0.08752515090543259
src\main\java\org\jfree\chart\labels\BubbleXYItemLabelGenerator.java, BubbleXYItemLabelGenerator, 242, 128, 0.5289256198347108, 18.0, 0.02938475665748393
src\main\java\org\jfree\chart\labels\CategoryItemLabelGenerator.java, CategoryItemLabelGenerator, 77, 65, 0.8441558441558441, 1.0, 0.8441558441558441
src\main\java\org\jfree\chart\labels\CategorySeriesLabelGenerator.java, CategorySeriesLabelGenerator, 56, 46, 0.8214285714285714, 1.0, 0.8214285714285714
src\main\java\org\jfree\chart\labels\CategoryToolTipGenerator.java, CategoryToolTipGenerator, 61, 51, 0.8360655737704918, 1.0, 0.8360655737704918
src\main\java\org\jfree\chart\labels\CrosshairLabelGenerator.java, CrosshairLabelGenerator, 50, 40, 0.8, 1.0, 0.8
src\main\java\org\jfree\chart\labels\CustomXYToolTipGenerator.java, CustomXYToolTipGenerator, 169, 93, 0.5502958579881657, 19.0, 0.028962939894113984
src\main\java\org\jfree\chart\labels\FlowLabelGenerator.java, FlowLabelGenerator, 54, 43, 0.7962962962962963, 1.0, 0.7962962962962963
src\main\java\org\jfree\chart\labels\HighLowItemLabelGenerator.java, HighLowItemLabelGenerator, 198, 97, 0.4898989898989899, 21.0, 0.023328523328523327
src\main\java\org\jfree\chart\labels\IntervalCategoryItemLabelGenerator.java, IntervalCategoryItemLabelGenerator, 122, 70, 0.5737704918032787, 7.0, 0.08196721311475409
src\main\java\org\jfree\chart\labels\IntervalCategoryToolTipGenerator.java, IntervalCategoryToolTipGenerator, 141, 79, 0.5602836879432624, 11.0, 0.050934880722114766
src\main\java\org\jfree\chart\labels\IntervalXYItemLabelGenerator.java, IntervalXYItemLabelGenerator, 247, 117, 0.47368421052631576, 18.0, 0.02631578947368421
src\main\java\org\jfree\chart\labels\IntervalXYToolTipGenerator.java, IntervalXYToolTipGenerator, 243, 118, 0.48559670781893005, 17.0, 0.028564512224642943
src\main\java\org\jfree\chart\labels\ItemLabelAnchor.java, ItemLabelAnchor, 92, 59, 0.6413043478260869, 1.0, 0.6413043478260869
src\main\java\org\jfree\chart\labels\ItemLabelPosition.java, ItemLabelPosition, 170, 104, 0.611764705882353, 14.0, 0.04369747899159664
src\main\java\org\jfree\chart\labels\MultipleXYSeriesLabelGenerator.java, MultipleXYSeriesLabelGenerator, 212, 110, 0.5188679245283019, 21.0, 0.024707996406109614
src\main\java\org\jfree\chart\labels\package-info.java, package-info, 4, 3, 0.75, 1.0, 0.75
src\main\java\org\jfree\chart\labels\PieSectionLabelGenerator.java, PieSectionLabelGenerator, 85, 69, 0.8117647058823529, 1.0, 0.8117647058823529
src\main\java\org\jfree\chart\labels\PieToolTipGenerator.java, PieToolTipGenerator, 54, 44, 0.8148148148148148, 1.0, 0.8148148148148148
